Text,Speaker,Episode,Season,Show
 É?? is coming.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  Fetch the midwives.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  They will not come. They say she is cursed.,Rakharo,e9-Baelor,season-01,Game-of-Thrones
  They'll come or l'll have their heads.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"Jorah moves inside the tent with Daenerys in his arms, as screams and incantations from the inside start getting louder and louder in tone.",,e9-Baelor,season-01,Game-of-Thrones
-----------------------,,e9-Baelor,season-01,Game-of-Thrones
"At the Lannister camp, Tyrion, Bronn and Shae are drinking together inside Tyrion's tent at night, before the battle.",,e9-Baelor,season-01,Game-of-Thrones
"  Are you in agony, my lion?",Shae,e9-Baelor,season-01,Game-of-Thrones
  No.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You look like you're in agony. The fire is burning your pretty soft skin.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  Ah! Damn you, woman. Are you immune to pain?",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Just used to it.,Shae,e9-Baelor,season-01,Game-of-Thrones
   Drink.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Let's play a new game.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  There's a Braavosi knife game l could teach you.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Does it involve the potential for losing fingers?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Not if you win.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  No! No fire games, no knife games. Let's do something l'm good at.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  What are you good at?,Shae,e9-Baelor,season-01,Game-of-Thrones
  l happen to be a great judge of character.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  This sounds like a boring game.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  l don't want to play this game.,Shae,e9-Baelor,season-01,Game-of-Thrones
  Fine. Bronn first. Your father beat you.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
Bronn drinks.,,e9-Baelor,season-01,Game-of-Thrones
  But my mother hit harder.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  You killed your first man before you were 12.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  lt was a woman. (Tyrion drinks. Shae looks at Bronn, surprised.) She swung an axe at me.",Bronn,e9-Baelor,season-01,Game-of-Thrones
  You've been north of the Wall.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  What brought you up there?,Shae,e9-Baelor,season-01,Game-of-Thrones
  Work.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  And you once loved a woman many years ago, but it turned out badly so you've never let yourself love again. Oh, wait, that's me. (Tyrion drinks) Your turn, my mysterious foreign beauty.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  l don't want to play.,Shae,e9-Baelor,season-01,Game-of-Thrones
  lt's fun! Look at the fun we're having. Your mother was a whore.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink.,Shae,e9-Baelor,season-01,Game-of-Thrones
Tyrion drinks.,,e9-Baelor,season-01,Game-of-Thrones
"  All right. Your father left the family when you were very young, never to return.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink.,Shae,e9-Baelor,season-01,Game-of-Thrones
  And we've established the rules about lying?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink!,Shae,e9-Baelor,season-01,Game-of-Thrones
Tyrion drinks.,,e9-Baelor,season-01,Game-of-Thrones
  You wanted a different life. You came from somewhere and you wanted to be elsewhere.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  The whole shit-stained world could drink off that one.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  So, specificsÉ?? You wanted to be elsewhere, but how would you get there? l don't believe the life of the Silent Sisters is for you. So, what's a lowborn girl to do?",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Drink.,Shae,e9-Baelor,season-01,Game-of-Thrones
  Are you sure É??,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Drink! And don't talk about my mother and father ever, or l will carve your eyes from your head.",Shae,e9-Baelor,season-01,Game-of-Thrones
"  My dear lady, if l have offended you, l apologize.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  My turn.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  Fine, fine. Ask away. Try to penetrate the enigma that is me.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Who were you in love with?,Shae,e9-Baelor,season-01,Game-of-Thrones
  That's not how the game works.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  l don't care the way the game works.,Shae,e9-Baelor,season-01,Game-of-Thrones
  Our lord here used to be married.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Married?,Shae,e9-Baelor,season-01,Game-of-Thrones
  How did you hear that?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You hear lots of things playing dice with Lannister soldiers.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  Another night, perhaps.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Not another night. This night.,Shae,e9-Baelor,season-01,Game-of-Thrones
  lt's not a pleasant story.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Oh, maybe l will cry.",Shae,e9-Baelor,season-01,Game-of-Thrones
  l'm guessing the lady and l can tell more unpleasant stories than your lordship.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  So l was 16. My brother Jaime and l were riding, when we heard a scream. She ran out onto the road, clothes half torn off, with two men on her heels. Jaime scared away the men easily enough, while l wrapped her in my cloak. She was too scared to send off on her own, so while Jaime hunted down the rapers l took her to the nearest inn and fed her. Her name was Tysha. She was a wheelwright's orphan. And she was hungry. Together we finished off three chickens and a flagon of wine. lmpossible as it seems, there was a time when l was unaccustomed to wine. l forgot how afraid l was around girls. how l was always waiting for them to laugh at me or look away embarrassed, or ask me about my tall, handsome brother. l forgot about everything but Tysha. And somehow l found myself in her bed.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  For three chickens, l should hope so.",Bronn,e9-Baelor,season-01,Game-of-Thrones
"  Well, l imagine that was the end of all that.",Bronn,e9-Baelor,season-01,Game-of-Thrones
  l would have killed the man who did that to me.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  You should have known she was a whore.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  Really? l was 16, drunk and in love.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  A girl who was almost raped doesn't invite another man into her bed two hours later.,Shae,e9-Baelor,season-01,Game-of-Thrones
"  As l said, l was young and stupid.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You are still young and stupid.,Shae,e9-Baelor,season-01,Game-of-Thrones
"Shae starts kissing Tyrion, causing Bronn to leave the tent. The next day, the Lannisters ride to battle; Bronn returns to Tyrion's tent to wake him and Shae up.",,e9-Baelor,season-01,Game-of-Thrones
  What is it? What do you want?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You're sleeping through the war.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  What?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  They stole a night's march on us. They're a mile north.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Get my squire!,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You don't have a squire.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  lf l die, weep for me.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You'll be dead. How will you know?,Shae,e9-Baelor,season-01,Game-of-Thrones
  l'll know.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"Tyrion leaves the tent, fully armoured.",,e9-Baelor,season-01,Game-of-Thrones
 Watch out! Move!,Lannister soldier ,e9-Baelor,season-01,Game-of-Thrones
 Out of the way! Move aside!,Lannister soldier ,e9-Baelor,season-01,Game-of-Thrones
  Stay low.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Stay low?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  lf you're lucky, no one will notice you.",Bronn,e9-Baelor,season-01,Game-of-Thrones
"  l was born lucky. Tribesmen of the Vale, gather round! Stone Crows! Black Ears! Burned Men! Moon Brothers! And Painted Dogs! Your dominion over the Vale begins now! Onward, to claim what is yours!",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
 Half man! Half man! Half man! Half man! Half man! Half man!,Tribesmen of the Vale (chanting),e9-Baelor,season-01,Game-of-Thrones
  To battle!,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"Tyrion rides to battle with the rest, but turns around quickly after and is hit with a mace from one of the Tribesmen. He passes out. Later, we cut to the end of the battle É?? dead bodies and swords piling on the ground. Tyrion wakes up to find Bronn talking to him as he's carried on a wheelbarrow.",,e9-Baelor,season-01,Game-of-Thrones
  You're a shit warrior.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  l'm alive?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  You're alive.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Did we win?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  We wouldn't be having this conversation if we didn't.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  How did our tribesmen do?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Yeah, good.",Bronn,e9-Baelor,season-01,Game-of-Thrones
  lt's nice to see them getting along.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"Tywin shows up next to them, fully armoured and on horseback.",,e9-Baelor,season-01,Game-of-Thrones
  You're wounded.,Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
  Good of you to notice. l hear we won.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Huh! The scouts were wrong. There were 2,000 Stark bannermen, not 20 [thousand].",Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Did we get the Stark boy, at least?",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  He wasn't here.,Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
  Where was he?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  With his other 18,000 men.",Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
  And where are they?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
--------------,,e9-Baelor,season-01,Game-of-Thrones
We cut to Catelyn and Rodrik Cassel overlooking the Trident from a safe distance at higher ground.,,e9-Baelor,season-01,Game-of-Thrones
"  We should go, my lady.",Rodrik Cassel,e9-Baelor,season-01,Game-of-Thrones
  No!,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  My lady!,Rodrik Cassel,e9-Baelor,season-01,Game-of-Thrones
  Hyah! Hyah!,Stark bannermen,e9-Baelor,season-01,Game-of-Thrones
"The Stark host arrives at the clearing. Robb is amongst them, and he comes carrying a tied and bound Jaime Lannister.",,e9-Baelor,season-01,Game-of-Thrones
"  By the time they knew what was happening, it had already happened.",Robb Stark,e9-Baelor,season-01,Game-of-Thrones
"  Lady Stark. l'd offer you my sword, but l seem to have lost it.",Jaime Lannister,e9-Baelor,season-01,Game-of-Thrones
  lt is not your sword l want. Give me my daughters back. Give me my husband.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"  l've lost them too, l'm afraid.",Jaime Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Kill him, Robb. Send his head to his father. He cut down ten of our men. You saw him.",Theon Greyjoy,e9-Baelor,season-01,Game-of-Thrones
  He's more use to us alive than dead.,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  Take him away and put him in irons.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"  lf we do it your way, Kingslayer, you'd win. We're not doing it your way.",Robb Stark,e9-Baelor,season-01,Game-of-Thrones
"  Come on, pretty man.",Greatjon Umber,e9-Baelor,season-01,Game-of-Thrones
"  l sent 2,000 men to their graves today.",Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  The bards will sing songs of their sacrifice.,Theon Greyjoy,e9-Baelor,season-01,Game-of-Thrones
  Aye. But the dead won't hear them. (making a speech to his bannermen) One victory does not make us conquerors. Did we free my father? Did we rescue my sisters from the queen? Did we free the North from those who want us on our knees? This war is far from over.,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
-----------------------,,e9-Baelor,season-01,Game-of-Thrones
"At King's Landing, Arya is chasing down pigeons on the street while staying hidden from the Kingsguard. She catches one and snaps its neck. Soon afterwards, she sees a baker's stall with pastries on display.",,e9-Baelor,season-01,Game-of-Thrones
  Could l have one? A lemon one or any of them.,Arya Stark,e9-Baelor,season-01,Game-of-Thrones
  Three coppers.,King's Landing Baker,e9-Baelor,season-01,Game-of-Thrones
  How about a nice fat pigeon?,Arya Stark,e9-Baelor,season-01,Game-of-Thrones
"  Oh, piss off now. Go on.",King's Landing Baker,e9-Baelor,season-01,Game-of-Thrones
  Do you have any stale ones from yesterday? Or any burnt ones?,Arya Stark,e9-Baelor,season-01,Game-of-Thrones
  Piss off!,King's Landing Baker,e9-Baelor,season-01,Game-of-Thrones
"Everyone starts walking up the street, leaving Arya confused. Two street urchins run past her up the stairs.",,e9-Baelor,season-01,Game-of-Thrones
"  Hey, where's everyone going? What's happening?",Arya Stark,e9-Baelor,season-01,Game-of-Thrones
  They're taking him to the Sept of Baelor.,Street Urchin,e9-Baelor,season-01,Game-of-Thrones
  Who?,Arya Stark,e9-Baelor,season-01,Game-of-Thrones
  The Hand of the King.,Street Urchin,e9-Baelor,season-01,Game-of-Thrones
"Arya follows the crowd to the Sept of Baelor. She climbs up the pedestal of Baelor's statue to get a better view of her surroundings. We cut to Ned Stark being taken from the sept and into the courtyard, in full view of the gathered populace; Baelor's statue is seen on the background to his left. Ned catches Arya's eye at the foot of the statue.",,e9-Baelor,season-01,Game-of-Thrones
  Traitor! Coward!,Populace,e9-Baelor,season-01,Game-of-Thrones
Ned is taken across the populace and runs into Yoren of the Night's Watch.,,e9-Baelor,season-01,Game-of-Thrones
  Baelor!,Ned Stark,e9-Baelor,season-01,Game-of-Thrones
Yoren looks towards the statue knowingly.,,e9-Baelor,season-01,Game-of-Thrones
  Traitor! Traitor!,Populace,e9-Baelor,season-01,Game-of-Thrones
"Ned is taken to a raised platform where Sansa, Cersei, Joffrey, Littlefinger are standing. Sansa smiles warmly at her father as he addresses the crowd.",,e9-Baelor,season-01,Game-of-Thrones
"  I am Ned Stark, Lord of Winterfell and Hand of the King. I come before you to confess my treason in the sight of Gods and men. I betrayed the faith of my King and the trust of my friend Robert. I swore to protect and defend his children, but before his blood was cold I plotted to murder his son and seize the Throne for myself. Let the High Septon and Baelor the Blessed bear witness to what I say: Joffrey Baratheon is the one true heir to the Iron Throne, by the grace of all the Gods, Lord of the Seven Kingdoms and Protector of the Realm.",Ned Stark,e9-Baelor,season-01,Game-of-Thrones
"  As we sin, so do we suffer. This man has confessed his crimes in sight of Gods and men. The Gods are just but beloved Baelor taught us they can also be merciful. What is to be done with this traitor, Your Grace?",Grand Maester Pycelle,e9-Baelor,season-01,Game-of-Thrones
